base1,quote1,symbol1,step1,minQty1,minNotional1,spot1,market1,qoq1,quotePrec1,base2,quote2,symbol2,step2,minQty2,minNotional2,spot2,market2,qoq2,quotePrec2,base3,quote3,symbol3,step3,minQty3,minNotional3,spot3,market3,qoq3,quotePrec3,cycle_leg1,cycle_leg2,cycle_leg3,min_start_usdt,trade_amount_ok,reason
0G,USDC,0GUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,0G,USDT,0GUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
1DOLLAR,USDC,1DOLLARUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,1DOLLAR,USDT,1DOLLARUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
A,USDC,AUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,A,USDT,AUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
A,BTC,ABTC,0,0.000000000000,0.000000000000,0,1,0,9,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,A,USDC,AUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
A,BTC,ABTC,0,0.000000000000,0.000000000000,0,1,0,9,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,A,USDT,AUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
AAVE,USDC,AAVEUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AAVE,USDT,AAVEUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
ACH,USDC,ACHUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ACH,USDT,ACHUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
ADA,EUR,ADAEUR,0,0.000000000000,0.000000000000,1,1,0,4,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,ADA,USDC,ADAUSDC,0,0.000000000000,0.000000000000,1,0,0,4,,,,0.000000,0,spot not allowed
ADA,EUR,ADAEUR,0,0.000000000000,0.000000000000,1,1,0,4,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,ADA,USDT,ADAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ADA,USDC,ADAUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ADA,USDT,ADAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
ADA,BTC,ADABTC,0,0.000000000000,0.000000000000,1,0,0,9,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,ADA,USDC,ADAUSDC,0,0.000000000000,0.000000000000,1,0,0,4,,,,0.000000,0,market not allowed
ADA,BTC,ADABTC,0,0.000000000000,0.000000000000,1,0,0,9,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,ADA,USDT,ADAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ADA,BTC,ADABTC,0,0.000000000000,0.000000000000,1,0,0,9,BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,ADA,EUR,ADAEUR,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
AERGO,USDC,AERGOUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AERGO,USDT,AERGOUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
AGT,USDC,AGTUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AGT,USDT,AGTUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
AIOT,USDC,AIOTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AIOT,USDT,AIOTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
ALCH,USDC,ALCHUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ALCH,USDT,ALCHUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
ALGO,USDC,ALGOUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ALGO,USDT,ALGOUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
ALLO,USDC,ALLOUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ALLO,USDT,ALLOUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ANKR,BTC,ANKRBTC,0,0.000000000000,0.000000000000,1,1,0,11,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,ANKR,USDT,ANKRUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
APE,USDC,APEUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,APE,USDT,APEUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
APR,USDC,APRUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,APR,USDT,APRUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
APT,USDC,APTUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,APT,USDT,APTUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
AR,USDC,ARUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AR,USDT,ARUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
AR,ETH,ARETH,0,0.000000000000,0.000000000000,1,1,0,7,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,AR,USDT,ARUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
AR,ETH,ARETH,0,0.000000000000,0.000000000000,1,1,0,7,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,AR,USDC,ARUSDC,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
ARB,USDC,ARBUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ARB,USDT,ARBUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ARKM,USDC,ARKMUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ARKM,USDT,ARKMUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ART,USDC,ARTUSDC,0,0.000000000000,0.000000000000,0,1,0,7,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ART,USDT,ARTUSDT,0,0.000000000000,0.000000000000,1,1,0,7,,,,0.000000,0,spot not allowed
ASTER,USDC,ASTERUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ASTER,USDT,ASTERUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
AT,USDC,ATUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AT,USDT,ATUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
ATOM,BTC,ATOMBTC,0,0.000000000000,0.000000000000,1,1,0,8,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,ATOM,USDC,ATOMUSDC,0,0.000000000000,0.000000000000,1,0,0,3,,,,0.000000,0,market not allowed
ATOM,BTC,ATOMBTC,0,0.000000000000,0.000000000000,1,1,0,8,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,ATOM,USDT,ATOMUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
ATOM,USDC,ATOMUSDC,0,0.000000000000,0.000000000000,1,0,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ATOM,USDT,ATOMUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,market not allowed
AVAX,USDC,AVAXUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AVAX,USDT,AVAXUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
AVAX,EUR,AVAXEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,AVAX,USDC,AVAXUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,spot not allowed
AVAX,EUR,AVAXEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,AVAX,USDT,AVAXUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
AVNT,USDC,AVNTUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AVNT,USDT,AVNTUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
AZERO,USDC,AZEROUSDC,0,0.000000000000,0.000000000000,1,0,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,AZERO,USDT,AZEROUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,market not allowed
B,USD1,BUSD1,0,0.000000000000,0.000000000000,0,1,0,5,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,B,USDT,BUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
B2,USDC,B2USDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,B2,USDT,B2USDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BABY,USDC,BABYUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BABY,USDT,BABYUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BANANA,USDC,BANANAUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BANANA,USDT,BANANAUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
BANANAS31,USDC,BANANAS31USDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BANANAS31,USDT,BANANAS31USDT,0,0.000000000000,0.000000000000,1,1,0,7,,,,0.000000,0,spot not allowed
BANK,USD1,BANKUSD1,0,0.000000000000,0.000000000000,0,1,0,5,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,BANK,USDT,BANKUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BANK,USDC,BANKUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BANK,USDT,BANKUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BARD,USDC,BARDUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BARD,USDT,BARDUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
BCH,USDC,BCHUSDC,0,0.000000000000,0.000000000000,1,0,0,1,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BCH,USDT,BCHUSDT,0,0.000000000000,0.000000000000,1,1,0,1,,,,0.000000,0,market not allowed
BCH,BTC,BCHBTC,0,0.000000000000,0.000000000000,1,1,0,6,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,BCH,USDT,BCHUSDT,0,0.000000000000,0.000000000000,1,1,0,1,,,,0.000000,0,spot not allowed
BCH,BTC,BCHBTC,0,0.000000000000,0.000000000000,1,1,0,6,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,BCH,USDC,BCHUSDC,0,0.000000000000,0.000000000000,1,0,0,1,,,,0.000000,0,market not allowed
BDX,BTC,BDXBTC,0,0.000000000000,0.000000000000,1,1,0,10,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,BDX,USDT,BDXUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BDXN,USDC,BDXNUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BDXN,USDT,BDXNUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BERA,USDC,BERAUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BERA,USDT,BERAUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
BKN,USDC,BKNUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BKN,USDT,BKNUSDT,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
BLESS,USDC,BLESSUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BLESS,USDT,BLESSUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BLUM,USDC,BLUMUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BLUM,USDT,BLUMUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BMT,USDC,BMTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BMT,USDT,BMTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BNB,USDC,BNBUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BNB,USDT,BNBUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
BOB,USDC,BOBUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BOB,USDT,BOBUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
BOMB,USDC,BOMBUSDC,0,0.000000000000,0.000000000000,0,1,0,7,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BOMB,USDT,BOMBUSDT,0,0.000000000000,0.000000000000,1,1,0,7,,,,0.000000,0,spot not allowed
BONK,USDC,BONKUSDC,0,0.000000000000,0.000000000000,0,1,0,9,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BONK,USDT,BONKUSDT,0,0.000000000000,0.000000000000,1,1,0,8,,,,0.000000,0,spot not allowed
BOOM,USDC,BOOMUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BOOM,USDT,BOOMUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
MX,BRL,MXBRL,0,0.000000000000,0.000000000000,0,1,0,2,MX,USDC,MXUSDC,0,0.000000000000,0.000000000000,1,0,0,3,USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
MX,BRL,MXBRL,0,0.000000000000,0.000000000000,0,1,0,2,MX,USDT,MXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,XRP,BRL,XRPBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,SOL,BRL,SOLBRL,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,BRL,ETHBRL,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
BTC,BRL,BTCBRL,0,0.000000000000,0.000000000000,0,1,0,1,MX,BTC,MXBTC,0,0.000000000000,0.000000000000,0,1,0,8,MX,BRL,MXBRL,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,XRP,USDC,XRPUSDC,0,0.000000000000,0.000000000000,1,0,0,4,XRP,BRL,XRPBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
SOL,BRL,SOLBRL,0,0.000000000000,0.000000000000,0,1,0,2,SOL,USDT,SOLUSDT,0,0.000000000000,0.000000000000,1,1,0,2,BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
SOL,BRL,SOLBRL,0,0.000000000000,0.000000000000,0,1,0,2,SOL,USDC,SOLUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
ETH,BRL,ETHBRL,0,0.000000000000,0.000000000000,0,1,0,2,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
ETH,BRL,ETHBRL,0,0.000000000000,0.000000000000,0,1,0,2,MX,ETH,MXETH,0,0.000000000000,0.000000000000,1,1,0,8,MX,BRL,MXBRL,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,BRL,ETHBRL,0,0.000000000000,0.000000000000,0,1,0,2,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,BRL,USDCBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
ETH,BRL,ETHBRL,0,0.000000000000,0.000000000000,0,1,0,2,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,XRP,BRL,XRPBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,VINE,USDT,VINEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,VINE,BRL,VINEBRL,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
BRL,USDT,BRLUSDT,0,0.000000000000,0.000000000000,0,1,0,4,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,BRL,XRPBRL,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
BROCCOLIF3B,USDC,BROCCOLIF3BUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BROCCOLIF3B,USDT,BROCCOLIF3BUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
ONT,BTC,ONTBTC,0,0.000000000000,0.000000000000,1,1,0,10,ONT,USDT,ONTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,USDF,BTCUSDF,0,0.000000000000,0.000000000000,0,1,0,2,USDF,USDT,USDFUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,USDC,USDF,USDCUSDF,0,0.000000000000,0.000000000000,0,1,0,4,BTC,USDF,BTCUSDF,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,XRP,USDC,XRPUSDC,0,0.000000000000,0.000000000000,1,0,0,4,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,market not allowed
BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,WBTC,USDC,WBTCUSDC,0,0.000000000000,0.000000000000,1,0,0,1,WBTC,BTC,WBTCBTC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,XLM,USDC,XLMUSDC,0,0.000000000000,0.000000000000,1,1,0,4,XLM,BTC,XLMBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,no USDT 3-leg cycle
BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
DOT,BTC,DOTBTC,0,0.000000000000,0.000000000000,1,1,0,8,DOT,USDT,DOTUSDT,0,0.000000000000,0.000000000000,1,1,0,3,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
DOT,BTC,DOTBTC,0,0.000000000000,0.000000000000,1,1,0,8,DOT,USDC,DOTUSDC,0,0.000000000000,0.000000000000,0,1,0,3,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
QTUM,BTC,QTUMBTC,0,0.000000000000,0.000000000000,1,1,0,8,QTUM,USDT,QTUMUSDT,0,0.000000000000,0.000000000000,1,1,0,3,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETC,BTC,ETCBTC,0,0.000000000000,0.000000000000,1,1,0,7,ETC,USDC,ETCUSDC,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
ETC,BTC,ETCBTC,0,0.000000000000,0.000000000000,1,1,0,7,ETC,USDT,ETCUSDT,0,0.000000000000,0.000000000000,1,1,0,2,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
DEXE,BTC,DEXEBTC,0,0.000000000000,0.000000000000,1,1,0,8,DEXE,USDT,DEXEUSDT,0,0.000000000000,0.000000000000,1,1,0,3,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
TRX,BTC,TRXBTC,0,0.000000000000,0.000000000000,1,1,0,9,TRX,USDT,TRXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
TRX,BTC,TRXBTC,0,0.000000000000,0.000000000000,1,1,0,9,TRX,USDE,TRXUSDE,0,0.000000000000,0.000000000000,0,1,0,4,BTC,USDE,BTCUSDE,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
TRX,BTC,TRXBTC,0,0.000000000000,0.000000000000,1,1,0,9,TRX,USDC,TRXUSDC,0,0.000000000000,0.000000000000,1,0,0,4,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
LTC,BTC,LTCBTC,0,0.000000000000,0.000000000000,1,0,0,7,LTC,USDT,LTCUSDT,0,0.000000000000,0.000000000000,1,1,0,2,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
LTC,BTC,LTCBTC,0,0.000000000000,0.000000000000,1,0,0,7,LTC,USDC,LTCUSDC,0,0.000000000000,0.000000000000,1,0,0,2,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
NEO,BTC,NEOBTC,0,0.000000000000,0.000000000000,1,1,0,8,NEO,USDT,NEOUSDT,0,0.000000000000,0.000000000000,1,1,0,3,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
NEO,BTC,NEOBTC,0,0.000000000000,0.000000000000,1,1,0,8,NEO,USDC,NEOUSDC,0,0.000000000000,0.000000000000,0,1,0,3,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
