start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to
USDT,USD1,TAG,USDT,USD1USDT,BUY,ASK,USDT,USD1,TAGUSD1,BUY,ASK,USD1,TAG,TAGUSDT,SELL,BID,TAG,USDT
USDT,TAG,USD1,USDT,TAGUSDT,BUY,ASK,USDT,TAG,TAGUSD1,SELL,BID,TAG,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,EUR,TAO,USDT,EURUSDT,BUY,ASK,USDT,EUR,TAOEUR,BUY,ASK,EUR,TAO,TAOUSDT,SELL,BID,TAO,USDT
USDT,TAO,EUR,USDT,TAOUSDT,BUY,ASK,USDT,TAO,TAOEUR,SELL,BID,TAO,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,TAO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TAOUSDC,BUY,ASK,USDC,TAO,TAOUSDT,SELL,BID,TAO,USDT
USDT,TAO,USDC,USDT,TAOUSDT,BUY,ASK,USDT,TAO,TAOUSDC,SELL,BID,TAO,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TIA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TIAUSDC,BUY,ASK,USDC,TIA,TIAUSDT,SELL,BID,TIA,USDT
USDT,TIA,USDC,USDT,TIAUSDT,BUY,ASK,USDT,TIA,TIAUSDC,SELL,BID,TIA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TNSR,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TNSRUSDC,BUY,ASK,USDC,TNSR,TNSRUSDT,SELL,BID,TNSR,USDT
USDT,TNSR,USDC,USDT,TNSRUSDT,BUY,ASK,USDT,TNSR,TNSRUSDC,SELL,BID,TNSR,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,TON,USDT,EURUSDT,BUY,ASK,USDT,EUR,TONEUR,BUY,ASK,EUR,TON,TONUSDT,SELL,BID,TON,USDT
USDT,TON,EUR,USDT,TONUSDT,BUY,ASK,USDT,TON,TONEUR,SELL,BID,TON,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,TON,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TONUSDC,BUY,ASK,USDC,TON,TONUSDT,SELL,BID,TON,USDT
USDT,TON,USDC,USDT,TONUSDT,BUY,ASK,USDT,TON,TONUSDC,SELL,BID,TON,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TOWNS,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TOWNSUSDC,BUY,ASK,USDC,TOWNS,TOWNSUSDT,SELL,BID,TOWNS,USDT
USDT,TOWNS,USDC,USDT,TOWNSUSDT,BUY,ASK,USDT,TOWNS,TOWNSUSDC,SELL,BID,TOWNS,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TREE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TREEUSDC,BUY,ASK,USDC,TREE,TREEUSDT,SELL,BID,TREE,USDT
USDT,TREE,USDC,USDT,TREEUSDT,BUY,ASK,USDT,TREE,TREEUSDC,SELL,BID,TREE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,TRUMP,USDT,EURUSDT,BUY,ASK,USDT,EUR,TRUMPEUR,BUY,ASK,EUR,TRUMP,TRUMPUSDT,SELL,BID,TRUMP,USDT
USDT,TRUMP,EUR,USDT,TRUMPUSDT,BUY,ASK,USDT,TRUMP,TRUMPEUR,SELL,BID,TRUMP,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USD1,TRUMP,USDT,USD1USDT,BUY,ASK,USDT,USD1,TRUMPUSD1,BUY,ASK,USD1,TRUMP,TRUMPUSDT,SELL,BID,TRUMP,USDT
USDT,TRUMP,USD1,USDT,TRUMPUSDT,BUY,ASK,USDT,TRUMP,TRUMPUSD1,SELL,BID,TRUMP,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDC,TRUMP,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TRUMPUSDC,BUY,ASK,USDC,TRUMP,TRUMPUSDT,SELL,BID,TRUMP,USDT
USDT,TRUMP,USDC,USDT,TRUMPUSDT,BUY,ASK,USDT,TRUMP,TRUMPUSDC,SELL,BID,TRUMP,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BTC,TRX,USDT,BTCUSDT,BUY,ASK,USDT,BTC,TRXBTC,BUY,ASK,BTC,TRX,TRXUSDT,SELL,BID,TRX,USDT
USDT,TRX,BTC,USDT,TRXUSDT,BUY,ASK,USDT,TRX,TRXBTC,SELL,BID,TRX,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,USDE,TRX,USDT,USDEUSDT,BUY,ASK,USDT,USDE,TRXUSDE,BUY,ASK,USDE,TRX,TRXUSDT,SELL,BID,TRX,USDT
USDT,TRX,USDE,USDT,TRXUSDT,BUY,ASK,USDT,TRX,TRXUSDE,SELL,BID,TRX,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,USDC,TST,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TSTUSDC,BUY,ASK,USDC,TST,TSTUSDT,SELL,BID,TST,USDT
USDT,TST,USDC,USDT,TSTUSDT,BUY,ASK,USDT,TST,TSTUSDC,SELL,BID,TST,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TURBO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TURBOUSDC,BUY,ASK,USDC,TURBO,TURBOUSDT,SELL,BID,TURBO,USDT
USDT,TURBO,USDC,USDT,TURBOUSDT,BUY,ASK,USDT,TURBO,TURBOUSDC,SELL,BID,TURBO,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,TWT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,TWTUSDC,BUY,ASK,USDC,TWT,TWTUSDT,SELL,BID,TWT,USDT
USDT,TWT,USDC,USDT,TWTUSDT,BUY,ASK,USDT,TWT,TWTUSDC,SELL,BID,TWT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,ULTIMA,USDT,EURUSDT,BUY,ASK,USDT,EUR,ULTIMAEUR,BUY,ASK,EUR,ULTIMA,ULTIMAUSDT,SELL,BID,ULTIMA,USDT
USDT,ULTIMA,EUR,USDT,ULTIMAUSDT,BUY,ASK,USDT,ULTIMA,ULTIMAEUR,SELL,BID,ULTIMA,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,ULTIMA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ULTIMAUSDC,BUY,ASK,USDC,ULTIMA,ULTIMAUSDT,SELL,BID,ULTIMA,USDT
USDT,ULTIMA,USDC,USDT,ULTIMAUSDT,BUY,ASK,USDT,ULTIMA,ULTIMAUSDC,SELL,BID,ULTIMA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDE,ULTIMA,USDT,USDEUSDT,BUY,ASK,USDT,USDE,ULTIMAUSDE,BUY,ASK,USDE,ULTIMA,ULTIMAUSDT,SELL,BID,ULTIMA,USDT
USDT,ULTIMA,USDE,USDT,ULTIMAUSDT,BUY,ASK,USDT,ULTIMA,ULTIMAUSDE,SELL,BID,ULTIMA,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,ETH,UNI,USDT,ETHUSDT,BUY,ASK,USDT,ETH,UNIETH,BUY,ASK,ETH,UNI,UNIUSDT,SELL,BID,UNI,USDT
USDT,UNI,ETH,USDT,UNIUSDT,BUY,ASK,USDT,UNI,UNIETH,SELL,BID,UNI,ETH,ETHUSDT,SELL,BID,ETH,USDT
USDT,BRL,USDC,USDT,BRLUSDT,BUY,ASK,USDT,BRL,USDCBRL,BUY,ASK,BRL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,BRL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USDCBRL,SELL,BID,USDC,BRL,BRLUSDT,SELL,BID,BRL,USDT
USDT,EUR,USDC,USDT,EURUSDT,BUY,ASK,USDT,EUR,USDCEUR,BUY,ASK,EUR,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,EUR,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USDCEUR,SELL,BID,USDC,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,EUR,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USDCEUR,SELL,BID,USDC,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,EUR,USDC,USDT,EURUSDT,BUY,ASK,USDT,EUR,USDCEUR,BUY,ASK,EUR,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDF,USDC,USDT,USDFUSDT,BUY,ASK,USDT,USDF,USDCUSDF,BUY,ASK,USDF,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,USDF,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USDCUSDF,SELL,BID,USDC,USDF,USDFUSDT,SELL,BID,USDF,USDT
USDT,USDC,USELESS,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USELESSUSDC,BUY,ASK,USDC,USELESS,USELESSUSDT,SELL,BID,USELESS,USDT
USDT,USELESS,USDC,USDT,USELESSUSDT,BUY,ASK,USDT,USELESS,USELESSUSDC,SELL,BID,USELESS,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,USUAL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,USUALUSDC,BUY,ASK,USDC,USUAL,USUALUSDT,SELL,BID,USUAL,USDT
USDT,USUAL,USDC,USDT,USUALUSDT,BUY,ASK,USDT,USUAL,USUALUSDC,SELL,BID,USUAL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,VANRY,USDT,USDCUSDT,BUY,ASK,USDT,USDC,VANRYUSDC,BUY,ASK,USDC,VANRY,VANRYUSDT,SELL,BID,VANRY,USDT
USDT,VANRY,USDC,USDT,VANRYUSDT,BUY,ASK,USDT,VANRY,VANRYUSDC,SELL,BID,VANRY,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,VELVET,USDT,USDCUSDT,BUY,ASK,USDT,USDC,VELVETUSDC,BUY,ASK,USDC,VELVET,VELVETUSDT,SELL,BID,VELVET,USDT
USDT,VELVET,USDC,USDT,VELVETUSDT,BUY,ASK,USDT,VELVET,VELVETUSDC,SELL,BID,VELVET,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,VET,USDT,USDCUSDT,BUY,ASK,USDT,USDC,VETUSDC,BUY,ASK,USDC,VET,VETUSDT,SELL,BID,VET,USDT
USDT,VET,USDC,USDT,VETUSDT,BUY,ASK,USDT,VET,VETUSDC,SELL,BID,VET,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BRL,VINE,USDT,BRLUSDT,BUY,ASK,USDT,BRL,VINEBRL,BUY,ASK,BRL,VINE,VINEUSDT,SELL,BID,VINE,USDT
USDT,VINE,BRL,USDT,VINEUSDT,BUY,ASK,USDT,VINE,VINEBRL,SELL,BID,VINE,BRL,BRLUSDT,SELL,BID,BRL,USDT
USDT,USDC,VIRTUAL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,VIRTUALUSDC,BUY,ASK,USDC,VIRTUAL,VIRTUALUSDT,SELL,BID,VIRTUAL,USDT
USDT,VIRTUAL,USDC,USDT,VIRTUALUSDT,BUY,ASK,USDT,VIRTUAL,VIRTUALUSDC,SELL,BID,VIRTUAL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,W,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WUSDC,BUY,ASK,USDC,W,WUSDT,SELL,BID,W,USDT
USDT,W,USDC,USDT,WUSDT,BUY,ASK,USDT,W,WUSDC,SELL,BID,W,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,WAL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WALUSDC,BUY,ASK,USDC,WAL,WALUSDT,SELL,BID,WAL,USDT
USDT,WAL,USDC,USDT,WALUSDT,BUY,ASK,USDT,WAL,WALUSDC,SELL,BID,WAL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BTC,WBTC,USDT,BTCUSDT,BUY,ASK,USDT,BTC,WBTCBTC,BUY,ASK,BTC,WBTC,WBTCUSDT,SELL,BID,WBTC,USDT
USDT,WBTC,BTC,USDT,WBTCUSDT,BUY,ASK,USDT,WBTC,WBTCBTC,SELL,BID,WBTC,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,USDC,WCT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WCTUSDC,BUY,ASK,USDC,WCT,WCTUSDT,SELL,BID,WCT,USDT
USDT,WCT,USDC,USDT,WCTUSDT,BUY,ASK,USDT,WCT,WCTUSDC,SELL,BID,WCT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,WET,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WETUSDC,BUY,ASK,USDC,WET,WETUSDT,SELL,BID,WET,USDT
USDT,WET,USDC,USDT,WETUSDT,BUY,ASK,USDT,WET,WETUSDC,SELL,BID,WET,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,WHITE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WHITEUSDC,BUY,ASK,USDC,WHITE,WHITEUSDT,SELL,BID,WHITE,USDT
USDT,WHITE,USDC,USDT,WHITEUSDT,BUY,ASK,USDT,WHITE,WHITEUSDC,SELL,BID,WHITE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,WIF,USDT,EURUSDT,BUY,ASK,USDT,EUR,WIFEUR,BUY,ASK,EUR,WIF,WIFUSDT,SELL,BID,WIF,USDT
USDT,WIF,EUR,USDT,WIFUSDT,BUY,ASK,USDT,WIF,WIFEUR,SELL,BID,WIF,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,WIF,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WIFUSDC,BUY,ASK,USDC,WIF,WIFUSDT,SELL,BID,WIF,USDT
USDT,WIF,USDC,USDT,WIFUSDT,BUY,ASK,USDT,WIF,WIFUSDC,SELL,BID,WIF,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,WLD,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WLDUSDC,BUY,ASK,USDC,WLD,WLDUSDT,SELL,BID,WLD,USDT
USDT,WLD,USDC,USDT,WLDUSDT,BUY,ASK,USDT,WLD,WLDUSDC,SELL,BID,WLD,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USD1,WLFI,USDT,USD1USDT,BUY,ASK,USDT,USD1,WLFIUSD1,BUY,ASK,USD1,WLFI,WLFIUSDT,SELL,BID,WLFI,USDT
USDT,WLFI,USD1,USDT,WLFIUSDT,BUY,ASK,USDT,WLFI,WLFIUSD1,SELL,BID,WLFI,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDC,WLFI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,WLFIUSDC,BUY,ASK,USDC,WLFI,WLFIUSDT,SELL,BID,WLFI,USDT
USDT,WLFI,USDC,USDT,WLFIUSDT,BUY,ASK,USDT,WLFI,WLFIUSDC,SELL,BID,WLFI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,XAN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XANUSDC,BUY,ASK,USDC,XAN,XANUSDT,SELL,BID,XAN,USDT
USDT,XAN,USDC,USDT,XANUSDT,BUY,ASK,USDT,XAN,XANUSDC,SELL,BID,XAN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,XCN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XCNUSDC,BUY,ASK,USDC,XCN,XCNUSDT,SELL,BID,XCN,USDT
USDT,XCN,USDC,USDT,XCNUSDT,BUY,ASK,USDT,XCN,XCNUSDC,SELL,BID,XCN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,XDC,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XDCUSDC,BUY,ASK,USDC,XDC,XDCUSDT,SELL,BID,XDC,USDT
USDT,XDC,USDC,USDT,XDCUSDT,BUY,ASK,USDT,XDC,XDCUSDC,SELL,BID,XDC,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BTC,XLM,USDT,BTCUSDT,BUY,ASK,USDT,BTC,XLMBTC,BUY,ASK,BTC,XLM,XLMUSDT,SELL,BID,XLM,USDT
USDT,XLM,BTC,USDT,XLMUSDT,BUY,ASK,USDT,XLM,XLMBTC,SELL,BID,XLM,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,USDC,XLM,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XLMUSDC,BUY,ASK,USDC,XLM,XLMUSDT,SELL,BID,XLM,USDT
USDT,XLM,USDC,USDT,XLMUSDT,BUY,ASK,USDT,XLM,XLMUSDC,SELL,BID,XLM,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,XMR,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XMRUSDC,BUY,ASK,USDC,XMR,XMRUSDT,SELL,BID,XMR,USDT
USDT,XMR,USDC,USDT,XMRUSDT,BUY,ASK,USDT,XMR,XMRUSDC,SELL,BID,XMR,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,XPL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XPLUSDC,BUY,ASK,USDC,XPL,XPLUSDT,SELL,BID,XPL,USDT
USDT,XPL,USDC,USDT,XPLUSDT,BUY,ASK,USDT,XPL,XPLUSDC,SELL,BID,XPL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BRL,XRP,USDT,BRLUSDT,BUY,ASK,USDT,BRL,XRPBRL,BUY,ASK,BRL,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,BRL,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPBRL,SELL,BID,XRP,BRL,BRLUSDT,SELL,BID,BRL,USDT
USDT,BTC,XRP,USDT,BTCUSDT,BUY,ASK,USDT,BTC,XRPBTC,BUY,ASK,BTC,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,BTC,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPBTC,SELL,BID,XRP,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,ETH,XRP,USDT,ETHUSDT,BUY,ASK,USDT,ETH,XRPETH,BUY,ASK,ETH,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,ETH,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPETH,SELL,BID,XRP,ETH,ETHUSDT,SELL,BID,ETH,USDT
USDT,EUR,XRP,USDT,EURUSDT,BUY,ASK,USDT,EUR,XRPEUR,BUY,ASK,EUR,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,EUR,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPEUR,SELL,BID,XRP,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USD1,XRP,USDT,USD1USDT,BUY,ASK,USDT,USD1,XRPUSD1,BUY,ASK,USD1,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,USD1,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPUSD1,SELL,BID,XRP,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDE,XRP,USDT,USDEUSDT,BUY,ASK,USDT,USDE,XRPUSDE,BUY,ASK,USDE,XRP,XRPUSDT,SELL,BID,XRP,USDT
USDT,XRP,USDE,USDT,XRPUSDT,BUY,ASK,USDT,XRP,XRPUSDE,SELL,BID,XRP,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,USDC,XVG,USDT,USDCUSDT,BUY,ASK,USDT,USDC,XVGUSDC,BUY,ASK,USDC,XVG,XVGUSDT,SELL,BID,XVG,USDT
USDT,XVG,USDC,USDT,XVGUSDT,BUY,ASK,USDT,XVG,XVGUSDC,SELL,BID,XVG,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,YB,USDT,USDCUSDT,BUY,ASK,USDT,USDC,YBUSDC,BUY,ASK,USDC,YB,YBUSDT,SELL,BID,YB,USDT
USDT,YB,USDC,USDT,YBUSDT,BUY,ASK,USDT,YB,YBUSDC,SELL,BID,YB,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZBCN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZBCNUSDC,BUY,ASK,USDC,ZBCN,ZBCNUSDT,SELL,BID,ZBCN,USDT
USDT,ZBCN,USDC,USDT,ZBCNUSDT,BUY,ASK,USDT,ZBCN,ZBCNUSDC,SELL,BID,ZBCN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZBT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZBTUSDC,BUY,ASK,USDC,ZBT,ZBTUSDT,SELL,BID,ZBT,USDT
USDT,ZBT,USDC,USDT,ZBTUSDT,BUY,ASK,USDT,ZBT,ZBTUSDC,SELL,BID,ZBT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZEC,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZECUSDC,BUY,ASK,USDC,ZEC,ZECUSDT,SELL,BID,ZEC,USDT
USDT,ZEC,USDC,USDT,ZECUSDT,BUY,ASK,USDT,ZEC,ZECUSDC,SELL,BID,ZEC,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZEN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZENUSDC,BUY,ASK,USDC,ZEN,ZENUSDT,SELL,BID,ZEN,USDT
USDT,ZEN,USDC,USDT,ZENUSDT,BUY,ASK,USDT,ZEN,ZENUSDC,SELL,BID,ZEN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZK,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZKUSDC,BUY,ASK,USDC,ZK,ZKUSDT,SELL,BID,ZK,USDT
USDT,ZK,USDC,USDT,ZKUSDT,BUY,ASK,USDT,ZK,ZKUSDC,SELL,BID,ZK,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZKC,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZKCUSDC,BUY,ASK,USDC,ZKC,ZKCUSDT,SELL,BID,ZKC,USDT
USDT,ZKC,USDC,USDT,ZKCUSDT,BUY,ASK,USDT,ZKC,ZKCUSDC,SELL,BID,ZKC,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZORA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZORAUSDC,BUY,ASK,USDC,ZORA,ZORAUSDT,SELL,BID,ZORA,USDT
USDT,ZORA,USDC,USDT,ZORAUSDT,BUY,ASK,USDT,ZORA,ZORAUSDC,SELL,BID,ZORA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ZRO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ZROUSDC,BUY,ASK,USDC,ZRO,ZROUSDT,SELL,BID,ZRO,USDT
USDT,ZRO,USDC,USDT,ZROUSDT,BUY,ASK,USDT,ZRO,ZROUSDC,SELL,BID,ZRO,USDC,USDCUSDT,SELL,BID,USDC,USDT
