start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to
USDT,PEOPLE,USD,USDT,PEOPLE-USDT,BUY,ASK,USDT,PEOPLE,PEOPLE-USD,SELL,BID,PEOPLE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PEOPLE,USDT,USDT-USD,SELL,BID,USDT,USD,PEOPLE-USD,BUY,ASK,USD,PEOPLE,PEOPLE-USDT,SELL,BID,PEOPLE,USDT
USDT,USDC,PEPE,USDT,USDC-USDT,BUY,ASK,USDT,USDC,PEPE-USDC,BUY,ASK,USDC,PEPE,PEPE-USDT,SELL,BID,PEPE,USDT
USDT,PEPE,USDC,USDT,PEPE-USDT,BUY,ASK,USDT,PEPE,PEPE-USDC,SELL,BID,PEPE,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,PEPE,BRL,USDT,PEPE-USDT,BUY,ASK,USDT,PEPE,PEPE-BRL,SELL,BID,PEPE,BRL,USDT-BRL,BUY,ASK,BRL,USDT
USDT,BRL,PEPE,USDT,USDT-BRL,SELL,BID,USDT,BRL,PEPE-BRL,BUY,ASK,BRL,PEPE,PEPE-USDT,SELL,BID,PEPE,USDT
USDT,PEPE,USD,USDT,PEPE-USDT,BUY,ASK,USDT,PEPE,PEPE-USD,SELL,BID,PEPE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PEPE,USDT,USDT-USD,SELL,BID,USDT,USD,PEPE-USD,BUY,ASK,USD,PEPE,PEPE-USDT,SELL,BID,PEPE,USDT
USDT,PHA,USD,USDT,PHA-USDT,BUY,ASK,USDT,PHA,PHA-USD,SELL,BID,PHA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PHA,USDT,USDT-USD,SELL,BID,USDT,USD,PHA-USD,BUY,ASK,USD,PHA,PHA-USDT,SELL,BID,PHA,USDT
USDT,USDC,PI,USDT,USDC-USDT,BUY,ASK,USDT,USDC,PI-USDC,BUY,ASK,USDC,PI,PI-USDT,SELL,BID,PI,USDT
USDT,PI,USDC,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-USDC,SELL,BID,PI,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,PI,BRL,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-BRL,SELL,BID,PI,BRL,USDT-BRL,BUY,ASK,BRL,USDT
USDT,BRL,PI,USDT,USDT-BRL,SELL,BID,USDT,BRL,PI-BRL,BUY,ASK,BRL,PI,PI-USDT,SELL,BID,PI,USDT
USDT,PI,EUR,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-EUR,SELL,BID,PI,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,PI,USDT,USDT-EUR,SELL,BID,USDT,EUR,PI-EUR,BUY,ASK,EUR,PI,PI-USDT,SELL,BID,PI,USDT
USDT,PI,TRY,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-TRY,SELL,BID,PI,TRY,USDT-TRY,BUY,ASK,TRY,USDT
USDT,TRY,PI,USDT,USDT-TRY,SELL,BID,USDT,TRY,PI-TRY,BUY,ASK,TRY,PI,PI-USDT,SELL,BID,PI,USDT
USDT,PI,USD,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-USD,SELL,BID,PI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PI,USDT,USDT-USD,SELL,BID,USDT,USD,PI-USD,BUY,ASK,USD,PI,PI-USDT,SELL,BID,PI,USDT
USDT,PIXEL,USD,USDT,PIXEL-USDT,BUY,ASK,USDT,PIXEL,PIXEL-USD,SELL,BID,PIXEL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PIXEL,USDT,USDT-USD,SELL,BID,USDT,USD,PIXEL-USD,BUY,ASK,USD,PIXEL,PIXEL-USDT,SELL,BID,PIXEL,USDT
USDT,PNUT,USD,USDT,PNUT-USDT,BUY,ASK,USDT,PNUT,PNUT-USD,SELL,BID,PNUT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PNUT,USDT,USDT-USD,SELL,BID,USDT,USD,PNUT-USD,BUY,ASK,USD,PNUT,PNUT-USDT,SELL,BID,PNUT,USDT
USDT,POL,USD,USDT,POL-USDT,BUY,ASK,USDT,POL,POL-USD,SELL,BID,POL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,POL,USDT,USDT-USD,SELL,BID,USDT,USD,POL-USD,BUY,ASK,USD,POL,POL-USDT,SELL,BID,POL,USDT
USDT,POR,USD,USDT,POR-USDT,BUY,ASK,USDT,POR,POR-USD,SELL,BID,POR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,POR,USDT,USDT-USD,SELL,BID,USDT,USD,POR-USD,BUY,ASK,USD,POR,POR-USDT,SELL,BID,POR,USDT
USDT,PRCL,USD,USDT,PRCL-USDT,BUY,ASK,USDT,PRCL,PRCL-USD,SELL,BID,PRCL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PRCL,USDT,USDT-USD,SELL,BID,USDT,USD,PRCL-USD,BUY,ASK,USD,PRCL,PRCL-USDT,SELL,BID,PRCL,USDT
USDT,PROMPT,USD,USDT,PROMPT-USDT,BUY,ASK,USDT,PROMPT,PROMPT-USD,SELL,BID,PROMPT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PROMPT,USDT,USDT-USD,SELL,BID,USDT,USD,PROMPT-USD,BUY,ASK,USD,PROMPT,PROMPT-USDT,SELL,BID,PROMPT,USDT
USDT,PROVE,USD,USDT,PROVE-USDT,BUY,ASK,USDT,PROVE,PROVE-USD,SELL,BID,PROVE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PROVE,USDT,USDT-USD,SELL,BID,USDT,USD,PROVE-USD,BUY,ASK,USD,PROVE,PROVE-USDT,SELL,BID,PROVE,USDT
USDT,PUMP,USD,USDT,PUMP-USDT,BUY,ASK,USDT,PUMP,PUMP-USD,SELL,BID,PUMP,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PUMP,USDT,USDT-USD,SELL,BID,USDT,USD,PUMP-USD,BUY,ASK,USD,PUMP,PUMP-USDT,SELL,BID,PUMP,USDT
USDT,PYTH,USD,USDT,PYTH-USDT,BUY,ASK,USDT,PYTH,PYTH-USD,SELL,BID,PYTH,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PYTH,USDT,USDT-USD,SELL,BID,USDT,USD,PYTH-USD,BUY,ASK,USD,PYTH,PYTH-USDT,SELL,BID,PYTH,USDT
USDT,QTUM,USD,USDT,QTUM-USDT,BUY,ASK,USDT,QTUM,QTUM-USD,SELL,BID,QTUM,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,QTUM,USDT,USDT-USD,SELL,BID,USDT,USD,QTUM-USD,BUY,ASK,USD,QTUM,QTUM-USDT,SELL,BID,QTUM,USDT
USDT,RAY,USD,USDT,RAY-USDT,BUY,ASK,USDT,RAY,RAY-USD,SELL,BID,RAY,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RAY,USDT,USDT-USD,SELL,BID,USDT,USD,RAY-USD,BUY,ASK,USD,RAY,RAY-USDT,SELL,BID,RAY,USDT
USDT,RDNT,USD,USDT,RDNT-USDT,BUY,ASK,USDT,RDNT,RDNT-USD,SELL,BID,RDNT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RDNT,USDT,USDT-USD,SELL,BID,USDT,USD,RDNT-USD,BUY,ASK,USD,RDNT,RDNT-USDT,SELL,BID,RDNT,USDT
USDT,RENDER,USD,USDT,RENDER-USDT,BUY,ASK,USDT,RENDER,RENDER-USD,SELL,BID,RENDER,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RENDER,USDT,USDT-USD,SELL,BID,USDT,USD,RENDER-USD,BUY,ASK,USD,RENDER,RENDER-USDT,SELL,BID,RENDER,USDT
USDT,RESOLV,USD,USDT,RESOLV-USDT,BUY,ASK,USDT,RESOLV,RESOLV-USD,SELL,BID,RESOLV,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RESOLV,USDT,USDT-USD,SELL,BID,USDT,USD,RESOLV-USD,BUY,ASK,USD,RESOLV,RESOLV-USDT,SELL,BID,RESOLV,USDT
USDT,RIO,USD,USDT,RIO-USDT,BUY,ASK,USDT,RIO,RIO-USD,SELL,BID,RIO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RIO,USDT,USDT-USD,SELL,BID,USDT,USD,RIO-USD,BUY,ASK,USD,RIO,RIO-USDT,SELL,BID,RIO,USDT
USDT,RON,USD,USDT,RON-USDT,BUY,ASK,USDT,RON,RON-USD,SELL,BID,RON,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RON,USDT,USDT-USD,SELL,BID,USDT,USD,RON-USD,BUY,ASK,USD,RON,RON-USDT,SELL,BID,RON,USDT
USDT,RPL,USD,USDT,RPL-USDT,BUY,ASK,USDT,RPL,RPL-USD,SELL,BID,RPL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RPL,USDT,USDT-USD,SELL,BID,USDT,USD,RPL-USD,BUY,ASK,USD,RPL,RPL-USDT,SELL,BID,RPL,USDT
USDT,RSR,USD,USDT,RSR-USDT,BUY,ASK,USDT,RSR,RSR-USD,SELL,BID,RSR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RSR,USDT,USDT-USD,SELL,BID,USDT,USD,RSR-USD,BUY,ASK,USD,RSR,RSR-USDT,SELL,BID,RSR,USDT
USDT,RSS3,USD,USDT,RSS3-USDT,BUY,ASK,USDT,RSS3,RSS3-USD,SELL,BID,RSS3,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RSS3,USDT,USDT-USD,SELL,BID,USDT,USD,RSS3-USD,BUY,ASK,USD,RSS3,RSS3-USDT,SELL,BID,RSS3,USDT
USDT,RVN,USD,USDT,RVN-USDT,BUY,ASK,USDT,RVN,RVN-USD,SELL,BID,RVN,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,RVN,USDT,USDT-USD,SELL,BID,USDT,USD,RVN-USD,BUY,ASK,USD,RVN,RVN-USDT,SELL,BID,RVN,USDT
USDT,S,USD,USDT,S-USDT,BUY,ASK,USDT,S,S-USD,SELL,BID,S,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,S,USDT,USDT-USD,SELL,BID,USDT,USD,S-USD,BUY,ASK,USD,S,S-USDT,SELL,BID,S,USDT
USDT,SAFE,USD,USDT,SAFE-USDT,BUY,ASK,USDT,SAFE,SAFE-USD,SELL,BID,SAFE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SAFE,USDT,USDT-USD,SELL,BID,USDT,USD,SAFE-USD,BUY,ASK,USD,SAFE,SAFE-USDT,SELL,BID,SAFE,USDT
USDT,SAHARA,USD,USDT,SAHARA-USDT,BUY,ASK,USDT,SAHARA,SAHARA-USD,SELL,BID,SAHARA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SAHARA,USDT,USDT-USD,SELL,BID,USDT,USD,SAHARA-USD,BUY,ASK,USD,SAHARA,SAHARA-USDT,SELL,BID,SAHARA,USDT
USDT,SAND,EUR,USDT,SAND-USDT,BUY,ASK,USDT,SAND,SAND-EUR,SELL,BID,SAND,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SAND,USDT,USDT-EUR,SELL,BID,USDT,EUR,SAND-EUR,BUY,ASK,EUR,SAND,SAND-USDT,SELL,BID,SAND,USDT
USDT,SAND,USD,USDT,SAND-USDT,BUY,ASK,USDT,SAND,SAND-USD,SELL,BID,SAND,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SAND,USDT,USDT-USD,SELL,BID,USDT,USD,SAND-USD,BUY,ASK,USD,SAND,SAND-USDT,SELL,BID,SAND,USDT
USDT,SATS,USD,USDT,SATS-USDT,BUY,ASK,USDT,SATS,SATS-USD,SELL,BID,SATS,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SATS,USDT,USDT-USD,SELL,BID,USDT,USD,SATS-USD,BUY,ASK,USD,SATS,SATS-USDT,SELL,BID,SATS,USDT
USDT,SCR,USD,USDT,SCR-USDT,BUY,ASK,USDT,SCR,SCR-USD,SELL,BID,SCR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SCR,USDT,USDT-USD,SELL,BID,USDT,USD,SCR-USD,BUY,ASK,USD,SCR,SCR-USDT,SELL,BID,SCR,USDT
USDT,SD,USD,USDT,SD-USDT,BUY,ASK,USDT,SD,SD-USD,SELL,BID,SD,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SD,USDT,USDT-USD,SELL,BID,USDT,USD,SD-USD,BUY,ASK,USD,SD,SD-USDT,SELL,BID,SD,USDT
USDT,SEI,USD,USDT,SEI-USDT,BUY,ASK,USDT,SEI,SEI-USD,SELL,BID,SEI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SEI,USDT,USDT-USD,SELL,BID,USDT,USD,SEI-USD,BUY,ASK,USD,SEI,SEI-USDT,SELL,BID,SEI,USDT
USDT,SHIB,EUR,USDT,SHIB-USDT,BUY,ASK,USDT,SHIB,SHIB-EUR,SELL,BID,SHIB,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SHIB,USDT,USDT-EUR,SELL,BID,USDT,EUR,SHIB-EUR,BUY,ASK,EUR,SHIB,SHIB-USDT,SELL,BID,SHIB,USDT
USDT,SHIB,USD,USDT,SHIB-USDT,BUY,ASK,USDT,SHIB,SHIB-USD,SELL,BID,SHIB,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SHIB,USDT,USDT-USD,SELL,BID,USDT,USD,SHIB-USD,BUY,ASK,USD,SHIB,SHIB-USDT,SELL,BID,SHIB,USDT
USDT,SKL,USD,USDT,SKL-USDT,BUY,ASK,USDT,SKL,SKL-USD,SELL,BID,SKL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SKL,USDT,USDT-USD,SELL,BID,USDT,USD,SKL-USD,BUY,ASK,USD,SKL,SKL-USDT,SELL,BID,SKL,USDT
USDT,SKY,USD,USDT,SKY-USDT,BUY,ASK,USDT,SKY,SKY-USD,SELL,BID,SKY,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SKY,USDT,USDT-USD,SELL,BID,USDT,USD,SKY-USD,BUY,ASK,USD,SKY,SKY-USDT,SELL,BID,SKY,USDT
USDT,SLP,USD,USDT,SLP-USDT,BUY,ASK,USDT,SLP,SLP-USD,SELL,BID,SLP,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SLP,USDT,USDT-USD,SELL,BID,USDT,USD,SLP-USD,BUY,ASK,USD,SLP,SLP-USDT,SELL,BID,SLP,USDT
USDT,SNT,USD,USDT,SNT-USDT,BUY,ASK,USDT,SNT,SNT-USD,SELL,BID,SNT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SNT,USDT,USDT-USD,SELL,BID,USDT,USD,SNT-USD,BUY,ASK,USD,SNT,SNT-USDT,SELL,BID,SNT,USDT
USDT,USDC,SNX,USDT,USDC-USDT,BUY,ASK,USDT,USDC,SNX-USDC,BUY,ASK,USDC,SNX,SNX-USDT,SELL,BID,SNX,USDT
USDT,SNX,USDC,USDT,SNX-USDT,BUY,ASK,USDT,SNX,SNX-USDC,SELL,BID,SNX,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,SNX,EUR,USDT,SNX-USDT,BUY,ASK,USDT,SNX,SNX-EUR,SELL,BID,SNX,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SNX,USDT,USDT-EUR,SELL,BID,USDT,EUR,SNX-EUR,BUY,ASK,EUR,SNX,SNX-USDT,SELL,BID,SNX,USDT
USDT,SNX,USD,USDT,SNX-USDT,BUY,ASK,USDT,SNX,SNX-USD,SELL,BID,SNX,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SNX,USDT,USDT-USD,SELL,BID,USDT,USD,SNX-USD,BUY,ASK,USD,SNX,SNX-USDT,SELL,BID,SNX,USDT
USDT,BTC,SOL,USDT,BTC-USDT,BUY,ASK,USDT,BTC,SOL-BTC,BUY,ASK,BTC,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,BTC,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-BTC,SELL,BID,SOL,BTC,BTC-USDT,SELL,BID,BTC,USDT
USDT,USDC,SOL,USDT,USDC-USDT,BUY,ASK,USDT,USDC,SOL-USDC,BUY,ASK,USDC,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,USDC,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-USDC,SELL,BID,SOL,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,SOL,AED,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-AED,SELL,BID,SOL,AED,USDT-AED,BUY,ASK,AED,USDT
USDT,AED,SOL,USDT,USDT-AED,SELL,BID,USDT,AED,SOL-AED,BUY,ASK,AED,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,AUD,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-AUD,SELL,BID,SOL,AUD,USDT-AUD,BUY,ASK,AUD,USDT
USDT,AUD,SOL,USDT,USDT-AUD,SELL,BID,USDT,AUD,SOL-AUD,BUY,ASK,AUD,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,BRL,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-BRL,SELL,BID,SOL,BRL,USDT-BRL,BUY,ASK,BRL,USDT
USDT,BRL,SOL,USDT,USDT-BRL,SELL,BID,USDT,BRL,SOL-BRL,BUY,ASK,BRL,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,EUR,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-EUR,SELL,BID,SOL,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SOL,USDT,USDT-EUR,SELL,BID,USDT,EUR,SOL-EUR,BUY,ASK,EUR,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,TRY,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-TRY,SELL,BID,SOL,TRY,USDT-TRY,BUY,ASK,TRY,USDT
USDT,TRY,SOL,USDT,USDT-TRY,SELL,BID,USDT,TRY,SOL-TRY,BUY,ASK,TRY,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SOL,USD,USDT,SOL-USDT,BUY,ASK,USDT,SOL,SOL-USD,SELL,BID,SOL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SOL,USDT,USDT-USD,SELL,BID,USDT,USD,SOL-USD,BUY,ASK,USD,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,SONIC,USD,USDT,SONIC-USDT,BUY,ASK,USDT,SONIC,SONIC-USD,SELL,BID,SONIC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SONIC,USDT,USDT-USD,SELL,BID,USDT,USD,SONIC-USD,BUY,ASK,USD,SONIC,SONIC-USDT,SELL,BID,SONIC,USDT
USDT,SOPH,USD,USDT,SOPH-USDT,BUY,ASK,USDT,SOPH,SOPH-USD,SELL,BID,SOPH,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SOPH,USDT,USDT-USD,SELL,BID,USDT,USD,SOPH-USD,BUY,ASK,USD,SOPH,SOPH-USDT,SELL,BID,SOPH,USDT
USDT,SPK,USD,USDT,SPK-USDT,BUY,ASK,USDT,SPK,SPK-USD,SELL,BID,SPK,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SPK,USDT,USDT-USD,SELL,BID,USDT,USD,SPK-USD,BUY,ASK,USD,SPK,SPK-USDT,SELL,BID,SPK,USDT
USDT,SPURS,USD,USDT,SPURS-USDT,BUY,ASK,USDT,SPURS,SPURS-USD,SELL,BID,SPURS,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SPURS,USDT,USDT-USD,SELL,BID,USDT,USD,SPURS-USD,BUY,ASK,USD,SPURS,SPURS-USDT,SELL,BID,SPURS,USDT
USDT,SSV,USD,USDT,SSV-USDT,BUY,ASK,USDT,SSV,SSV-USD,SELL,BID,SSV,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SSV,USDT,USDT-USD,SELL,BID,USDT,USD,SSV-USD,BUY,ASK,USD,SSV,SSV-USDT,SELL,BID,SSV,USDT
USDT,ETH,STETH,USDT,ETH-USDT,BUY,ASK,USDT,ETH,STETH-ETH,BUY,ASK,ETH,STETH,STETH-USDT,SELL,BID,STETH,USDT
USDT,STETH,ETH,USDT,STETH-USDT,BUY,ASK,USDT,STETH,STETH-ETH,SELL,BID,STETH,ETH,ETH-USDT,SELL,BID,ETH,USDT
USDT,STETH,USD,USDT,STETH-USDT,BUY,ASK,USDT,STETH,STETH-USD,SELL,BID,STETH,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,STETH,USDT,USDT-USD,SELL,BID,USDT,USD,STETH-USD,BUY,ASK,USD,STETH,STETH-USDT,SELL,BID,STETH,USDT
USDT,STORJ,USD,USDT,STORJ-USDT,BUY,ASK,USDT,STORJ,STORJ-USD,SELL,BID,STORJ,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,STORJ,USDT,USDT-USD,SELL,BID,USDT,USD,STORJ-USD,BUY,ASK,USD,STORJ,STORJ-USDT,SELL,BID,STORJ,USDT
USDT,STRK,USD,USDT,STRK-USDT,BUY,ASK,USDT,STRK,STRK-USD,SELL,BID,STRK,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,STRK,USDT,USDT-USD,SELL,BID,USDT,USD,STRK-USD,BUY,ASK,USD,STRK,STRK-USDT,SELL,BID,STRK,USDT
USDT,STX,EUR,USDT,STX-USDT,BUY,ASK,USDT,STX,STX-EUR,SELL,BID,STX,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,STX,USDT,USDT-EUR,SELL,BID,USDT,EUR,STX-EUR,BUY,ASK,EUR,STX,STX-USDT,SELL,BID,STX,USDT
USDT,STX,USD,USDT,STX-USDT,BUY,ASK,USDT,STX,STX-USD,SELL,BID,STX,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,STX,USDT,USDT-USD,SELL,BID,USDT,USD,STX-USD,BUY,ASK,USD,STX,STX-USDT,SELL,BID,STX,USDT
USDT,USDC,SUI,USDT,USDC-USDT,BUY,ASK,USDT,USDC,SUI-USDC,BUY,ASK,USDC,SUI,SUI-USDT,SELL,BID,SUI,USDT
USDT,SUI,USDC,USDT,SUI-USDT,BUY,ASK,USDT,SUI,SUI-USDC,SELL,BID,SUI,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,SUI,EUR,USDT,SUI-USDT,BUY,ASK,USDT,SUI,SUI-EUR,SELL,BID,SUI,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SUI,USDT,USDT-EUR,SELL,BID,USDT,EUR,SUI-EUR,BUY,ASK,EUR,SUI,SUI-USDT,SELL,BID,SUI,USDT
USDT,SUI,USD,USDT,SUI-USDT,BUY,ASK,USDT,SUI,SUI-USD,SELL,BID,SUI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SUI,USDT,USDT-USD,SELL,BID,USDT,USD,SUI-USD,BUY,ASK,USD,SUI,SUI-USDT,SELL,BID,SUI,USDT
USDT,SUSHI,EUR,USDT,SUSHI-USDT,BUY,ASK,USDT,SUSHI,SUSHI-EUR,SELL,BID,SUSHI,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,SUSHI,USDT,USDT-EUR,SELL,BID,USDT,EUR,SUSHI-EUR,BUY,ASK,EUR,SUSHI,SUSHI-USDT,SELL,BID,SUSHI,USDT
USDT,SUSHI,USD,USDT,SUSHI-USDT,BUY,ASK,USDT,SUSHI,SUSHI-USD,SELL,BID,SUSHI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SUSHI,USDT,USDT-USD,SELL,BID,USDT,USD,SUSHI-USD,BUY,ASK,USD,SUSHI,SUSHI-USDT,SELL,BID,SUSHI,USDT
USDT,SWEAT,USD,USDT,SWEAT-USDT,BUY,ASK,USDT,SWEAT,SWEAT-USD,SELL,BID,SWEAT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SWEAT,USDT,USDT-USD,SELL,BID,USDT,USD,SWEAT-USD,BUY,ASK,USD,SWEAT,SWEAT-USDT,SELL,BID,SWEAT,USDT
USDT,SWFTC,USD,USDT,SWFTC-USDT,BUY,ASK,USDT,SWFTC,SWFTC-USD,SELL,BID,SWFTC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,SWFTC,USDT,USDT-USD,SELL,BID,USDT,USD,SWFTC-USD,BUY,ASK,USD,SWFTC,SWFTC-USDT,SELL,BID,SWFTC,USDT
USDT,T,USD,USDT,T-USDT,BUY,ASK,USDT,T,T-USD,SELL,BID,T,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,T,USDT,USDT-USD,SELL,BID,USDT,USD,T-USD,BUY,ASK,USD,T,T-USDT,SELL,BID,T,USDT
USDT,USDC,THETA,USDT,USDC-USDT,BUY,ASK,USDT,USDC,THETA-USDC,BUY,ASK,USDC,THETA,THETA-USDT,SELL,BID,THETA,USDT
USDT,THETA,USDC,USDT,THETA-USDT,BUY,ASK,USDT,THETA,THETA-USDC,SELL,BID,THETA,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,THETA,EUR,USDT,THETA-USDT,BUY,ASK,USDT,THETA,THETA-EUR,SELL,BID,THETA,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,THETA,USDT,USDT-EUR,SELL,BID,USDT,EUR,THETA-EUR,BUY,ASK,EUR,THETA,THETA-USDT,SELL,BID,THETA,USDT
USDT,THETA,USD,USDT,THETA-USDT,BUY,ASK,USDT,THETA,THETA-USD,SELL,BID,THETA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,THETA,USDT,USDT-USD,SELL,BID,USDT,USD,THETA-USD,BUY,ASK,USD,THETA,THETA-USDT,SELL,BID,THETA,USDT
USDT,TIA,USD,USDT,TIA-USDT,BUY,ASK,USDT,TIA,TIA-USD,SELL,BID,TIA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,TIA,USDT,USDT-USD,SELL,BID,USDT,USD,TIA-USD,BUY,ASK,USD,TIA,TIA-USDT,SELL,BID,TIA,USDT
USDT,TNSR,USD,USDT,TNSR-USDT,BUY,ASK,USDT,TNSR,TNSR-USD,SELL,BID,TNSR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,TNSR,USDT,USDT-USD,SELL,BID,USDT,USD,TNSR-USD,BUY,ASK,USD,TNSR,TNSR-USDT,SELL,BID,TNSR,USDT
USDT,USDC,TON,USDT,USDC-USDT,BUY,ASK,USDT,USDC,TON-USDC,BUY,ASK,USDC,TON,TON-USDT,SELL,BID,TON,USDT
USDT,TON,USDC,USDT,TON-USDT,BUY,ASK,USDT,TON,TON-USDC,SELL,BID,TON,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,TON,EUR,USDT,TON-USDT,BUY,ASK,USDT,TON,TON-EUR,SELL,BID,TON,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,TON,USDT,USDT-EUR,SELL,BID,USDT,EUR,TON-EUR,BUY,ASK,EUR,TON,TON-USDT,SELL,BID,TON,USDT
